,Treated,Treated,Treated,Matched Controls,Matched Controls,Matched Controls,Test-TC,Test-TC,General Population,General Population,General Population,Test-TG,Test-TG,Random,Random,Random,Test-TR,Test-TR
,mean,std,count,mean,std,count,t-stat,pval,mean,std,count,t-stat,pval,mean,std,count,t-stat,pval
CC_LEARN_DISAB,0.0,0.0,647,0.0003091190108191654,0.017581780649842192,3235,-0.44716749813391277,0.6547790868110585,0.0,0.0,647,,,0.0003091190108191654,0.017581780649842192,3235,-0.44716749813391277,0.6547790868110585
CC_DISAB_DX_CNT,0.03554868624420402,0.18530528829626638,647,0.05162287480680062,0.2387732639669378,3235,-1.617640071141894,0.105821473876741,0.03554868624420402,0.18530528829626638,647,0.0,1.0,0.05162287480680062,0.2387732639669378,3235,-1.617640071141894,0.105821473876741
CC_HYPERTENSION,0.0,0.0,647,0.011128284389489953,0.10491829397797468,3235,-2.697642331401868,0.007013448989518479,0.0,0.0,647,,,0.011128284389489953,0.10491829397797468,3235,-2.697642331401868,0.007013448989518479
CC_HIP_FRACTURE,0.0,0.0,647,0.0,0.0,3235,,,0.0,0.0,647,,,0.0,0.0,3235,,
CC_CYSTIC_FIBROSIS,0.0015455950540958269,0.03931405669853757,647,0.0027820710973724882,0.05268006303596256,3235,-0.5662929101950699,0.5712274309687488,0.0015455950540958269,0.03931405669853757,647,0.0,1.0,0.0027820710973724882,0.05268006303596256,3235,-0.5662929101950699,0.5712274309687488
CC_DEPRESSION,0.250386398763524,0.4335707515445498,647,0.2506955177743431,0.4334805188947812,3235,-0.016557798578891746,0.9867902431211277,0.250386398763524,0.4335707515445498,647,0.0,1.0,0.2506955177743431,0.4334805188947812,3235,-0.016557798578891746,0.9867902431211277
CC_PROSTATE_CANCER,0.0,0.0,647,0.0,0.0,3235,,,0.0,0.0,647,,,0.0,0.0,3235,,
IP_C,0.08500772797527048,0.32042100537140195,647,0.0982998454404946,0.3871548572244135,3235,-0.818973875088427,0.4128516173189367,0.08500772797527048,0.32042100537140195,647,0.0,1.0,0.0982998454404946,0.3871548572244135,3235,-0.818973875088427,0.4128516173189367
CC_DX_CNT,2.0139103554868623,1.7386851401904897,647,2.01112828438949,1.7203715370968722,3235,0.037483060574563354,0.9701017746561085,2.0139103554868623,1.7386851401904897,647,0.0,1.0,2.01112828438949,1.7203715370968722,3235,0.037483060574563354,0.9701017746561085
CC_MUSCULAR_DYSTROPHY,0.0,0.0,647,0.0,0.0,3235,,,0.0,0.0,647,,,0.0,0.0,3235,,
CC_CATARACT,0.05100463678516229,0.22017740871791613,647,0.04513137557959815,0.20762432414562124,3235,0.6501367924630356,0.5156423559062293,0.05100463678516229,0.22017740871791613,647,0.0,1.0,0.04513137557959815,0.20762432414562124,3235,0.6501367924630356,0.5156423559062293
CC_VISUAL_IMPAIR,0.0,0.0,647,0.0,0.0,3235,,,0.0,0.0,647,,,0.0,0.0,3235,,
CC_HYPERLIPIDEMIA,0.1143740340030912,0.31851124636590994,647,0.10850077279752705,0.31105990567575054,3235,0.43666760885065653,0.6623767213948153,0.1143740340030912,0.31851124636590994,647,0.0,1.0,0.10850077279752705,0.31105990567575054,3235,0.43666760885065653,0.6623767213948153
Acute6-bin,0.061823802163833076,0.2410215870804355,647,0.061823802163833076,0.2408724861771588,3235,0.0,1.0,0.061823802163833076,0.2410215870804355,647,0.0,1.0,0.061823802163833076,0.2408724861771588,3235,0.0,1.0
